id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
3260182,22,31,1546,[YOUNG- HIGH_INCOME],2.7776177972433125,2.2298837051368183,0.021889591313573285,1546.115203278761,0.0,0.955,0.9549628741543351,0.26340139422963693,0.24896732181641493,3061,-2.340666710174067,3.54,3.54,2.04,1.4999999999999998,-0.08102314993968895,0.1896599811034586,0.3638676926344163,93.19497887267717,0.2822944339674004,-2.508556137249859,-2.340812240015791,0.5051013405026988,0.27478981192824076,0.9330732828407619,6.034953157837429E-4,1.000074516997905,4.122377529975088
18933801,46,50,3232,[MALE- OLD- HIGH_INCOME],2.490412450621906,2.1399549630884227,0.11226083410566765,3928.372391771619,0.0,0.86,0.0,0.5746991588867912,0.6932614469079811,4201,-2.9326820568527907,3.8999999999999995,3.8999999999999995,3.1499999999999995,0.75,0.0,0.13750590832241882,0.2609314614358559,0.0,0.0,0.0,0.0,0.0,0.7589637049939914,0.0,0.0,0.0,0.0
7954483,10,12,5762,[FEMALE- LOW_INCOME- OLD],2.227284163210063,2.3044041994585527,0.07141720707316042,5763.287354263303,0.0,2.338,2.3383147277713956,-Infinity,1.1059040236474913,10717,-7.208107553118677,10.094399999999998,10.094399999999998,9.6444,0.44999999999999996,0.11366185286805086,0.06127812322385462,0.0753998961919398,135.04308548666978,-Infinity,-3.17972360342892,0.5391265554591294,0.5377705845164975,0.4372577420901453,2.2668975206982354,3.93334113216016E-4,1.0002234214271613,5.968177978050116
16515799,18,20,397,[FEMALE- HIGH_INCOME],2.281551237000055,1.5064427662654016,0.012448573886861195,796.2090874807084,0.0,0.19,0.24505303569544645,0.1824446793103262,0.0664871357596761,786,-0.9617351392569624,1.1574,1.1574,0.7073999999999999,0.44999999999999996,0.0,0.5244194530982995,0.05496866906901336,56.8257863454241,0.7843558884973731,-4.1346375378147,Infinity,1.0129886609169318,0.33950367441372137,0.23260446180858527,2.9213992337687444E-4,2.0055644520924645,8.186481638022258
23974854,33,35,12986,[OLD],2.1641099848994187,2.337120803452121,0.3844699177725742,25972.101650381446,0.0,9.551,12.314861041594613,0.45024797851615106,3.091573643989515,15842,-3.981945692523741,14.707799999999997,14.707799999999997,14.257799999999998,0.44999999999999996,0.6534535778779529,0.05045863773416692,0.20313650183132698,37.08430579589305,0.037739582369358975,-0.33376489095757983,0.07721839690284962,1.6394458812259467,0.2763493608343558,11.930391123822039,4.593540901857213E-4,2.0000078276899314,2.215259177661996
27654953,44,46,12018,[LOW_INCOME],2.404830081492802,1.8861698262591085,4.33431129035694,6501.063683626313,0.0,2.164,0.570136205347563,1.7014783639087336,2.1648204838142275,12018,-9.31004777079808,11.266199999999998,11.266199999999998,10.816199999999998,0.44999999999999996,-0.5102359481919779,0.02253567076424101,0.2073390544997719,2.495482967285735,-0.45201892193718063,2.473330161467473,-0.04416715608552515,0.5409438911321611,0.60385621434143,-3.7641750850093767,-5.790091080771736E-4,0.5409438911321611,2.170358117459704
4306540,23,32,39648,[MALE],2.7826019213975846,1.7160584459087014,0.16374996066080844,11339.17655302838,0.0,10.121,0.8291886440407956,2.3027357459363156,9.197312923557922,41233,-19.016534313353894,28.985999999999997,28.985999999999997,27.485999999999997,1.4999999999999998,-0.5832729707383821,0.02936741428729095,0.3200407940754322,167.85347543951158,3.4604777321329516,-28.577440398809564,-0.05034934886510151,0.2750024629066131,0.42781280888094847,0.6654386833799872,5.8684921278720815E-5,0.2859961802115713,4.686902506704993
25574487,54,58,5411,[OLD],2.8018461704613324,2.4128168221037427,1.307051084381161,10828.904837338145,0.0,1.146,0.0,0.455318239410646,1.1467236166544506,3463,-2.9407974408547544,3.3449999999999998,3.3449999999999998,2.5949999999999998,0.75,0.0,-0.3362330002633702,0.3774878267325589,0.0,0.0,0.0,0.0,0.0,0.9291312952394216,0.0,0.0,0.0,0.0
10062347,32,34,1101,[MALE- YOUNG- LOW_INCOME],2.5687332031106394,2.1862177197597896,0.27112079444826065,102.76940037120684,0.0,0.268,0.005305733312945605,0.24216105552656284,0.26529576935427535,2179,-2.092568373290235,2.4101999999999997,2.4101999999999997,1.9602,0.44999999999999996,-0.27048757504341026,0.0906977829632234,0.14785773569155689,7.229987666527271,-0.911013298088813,7.872271662684299,-0.335312196682851,0.04716356143699259,0.19826950391828072,-0.26581506113531506,-0.0025865195298910115,0.09334187136349395,3.0434660580677098
5866890,1,5,6507,[MALE- OLD],2.0637189822186572,2.39022345250019,0.6739910138920335,13018.367618939978,0.0,6.507,8.39028830349374,0.0,0.0,6507,0.0,0.0,0.0,0.0,0.0,0.1736575052196574,0.0,0.6106247619257702,0.0,0.0,0.0,0.0,2.0006712185246625,0.0,7.716297289601707,5.927238741035036E-4,2.0006712185246625,0.0
16843765,14,18,7180,[MALE- LOW_INCOME- OLD],2.1927736720133826,2.3568452211924793,2.417875625773737,8533.153057258796,0.0,2.325,2.63346392087961,1.4371081112780157,0.9701051642133147,11775,-6.771986155612948,9.578999999999999,9.578999999999999,8.828999999999999,0.75,0.432259803334313,0.1949883295447945,0.08302529892710261,3.6515525885144147,6.665983932811697,-31.41165967422908,0.4510905895961579,0.7246839114444837,0.35237130633047153,0.21558829510587296,2.526478707920058E-5,1.188461428587576,9.033391143325007
26810124,8,10,19228,[LOW_INCOME],2.958618763382645,1.786218968625207,2.3975314308893663,6011.404412558713,0.0,2.396,0.22485282729285705,-Infinity,2.3962186725419996,23842,-19.477768616569996,21.907799999999998,21.907799999999998,21.4578,0.44999999999999996,-0.6478815411135079,-0.015911098724511463,0.12214629276015596,8.94995566003496,Infinity,8.964864193133664,0.024558654190340423,0.2521350730877742,0.5258239494010549,-2.172678603596509,-3.614261251592826E-4,0.31263804933215694,3.684106900269262
1668015,40,42,10070,[LOW_INCOME- OLD],2.02770418344211,2.333690020728405,0.10493044861711749,10070.507035009545,0.0,1.898,1.8979262148114429,1.6645475537398506,1.898637931975776,11077,-8.535371787583252,10.418399999999998,10.418399999999998,9.968399999999999,0.44999999999999996,0.087760424892108,0.12869339802204438,0.1990524159342693,95.00007034539483,0.9283611178139539,-4.760397067584702,1.4664172168749077,0.9091366827669536,0.9418209674070059,1.7929957661943254,1.7804423947682848E-4,1.000050351043649,2.260711068930698
22233738,24,26,2973,[MALE],2.7318763048232917,2.1008551466296894,0.7224385748639983,5948.56157454859,0.0,0.767,0.9889922632172807,0.4414534177314688,0.6812185569333796,5113,-4.133868513294301,5.0508,5.0508,4.6008,0.44999999999999996,0.0,0.47433074615333964,0.06556988950010381,6.368430701345256,1.6561519762066823,-15.508577423304656,Infinity,1.1634190445039292,1.0081272722813401,0.2665536883532824,4.480977207897692E-5,2.0008616126971375,6.862906181949376
353342,13,22,11765,[MALE- YOUNG],2.7406379050302188,1.5872574722383277,0.07813251182758604,4599.257291731926,0.0,2.73,0.37168222738796697,2.4676611168141735,2.2386450813991092,17412,-9.908923131649447,13.103999999999997,13.103999999999997,11.603999999999997,1.4999999999999998,-0.5004223461338808,0.24601923769747858,0.21378782586968514,148.5169198912533,8.406280047328456,-33.755519444920935,-0.49162320507497814,0.2641429641472505,0.38522394171926705,0.2935497155603809,6.382546070820925E-5,0.3909270966197982,7.016302232823716
3458671,21,25,5590,[FEMALE- YOUNG],2.1700143733577084,2.443402749007115,0.06896712773611986,5339.349506484722,0.0,1.092,1.0381554799523134,0.797258794668421,0.9254083669981655,9055,-6.257913841853151,7.539,7.539,6.789,0.75,0.28859460755758665,0.24111693312463978,0.158863542747465,98.43820125402185,0.8226045978012118,-6.456860348706729,0.8354866196747176,0.589657593206485,0.6426761467135924,0.9691883522161935,1.8151805777821798E-4,0.955160913503528,4.721032824958625
28468781,12,14,8116,[OLD],2.8679980201966693,2.4613290827908845,0.09414789354180765,8118.280184698847,0.0,1.753,1.7533636205218321,3.9439108405588703,1.7537654034149428,12823,-9.955368477094137,11.989799999999999,11.989799999999999,11.5398,0.44999999999999996,0.045499222337576084,0.42845831604031326,0.04230967646380861,122.57098449978166,2.3769729134241455,-6.000044668823218,9.416827234131995,0.633103032418221,0.9703325844547366,1.6592157269800245,2.043801998984067E-4,1.0002809493221843,10.635864833070201
id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
11638226,54,58,5882,[MALE- YOUNG],2.682903107027693,2.174570485160821,4.281421834149026,11764.212992293631,0.0,4.099,0.0,0.6151742992744466,3.3073498586578745,6470,-1.2496543798250253,5.601,5.601,4.851,0.75,0.0,-0.09133492979101998,0.5403024327630067,0.0,0.0,0.0,0.0,0.0,0.9847270381870823,0.0,0.0,0.0,0.0
17020487,21,25,8012,[LOW_INCOME],2.2842537301770873,2.115582267251651,13.694544371117134,16026.93381718416,0.0,8.685,11.198419994922013,0.22466551011978692,3.8290982364155397,14101,-0.4366192731495673,11.325,11.325,10.575,0.75,0.10240595854842693,0.09559710677310918,0.57831285692747,0.7722053186598528,-0.0900057353961856,0.17491887716553306,0.9335111757964952,1.1365813642425473,0.5383821660575738,-2.4961243761951213,-1.557455970473132E-4,2.0003661778811983,1.2968758882254323
24233140,1,5,3312,[MALE- HIGH_INCOME],2.7727085037342007,2.0039482939555606,0.7160326298865969,6629.9246678253185,0.0,3.312,4.270795811861951,0.0,0.0,3312,0.0,0.0,0.0,0.0,0.0,0.17370733234178992,0.0,0.25849836209221655,0.0,0.0,0.0,0.0,2.0017888489810742,0.0,3.554763181975354,5.361694679920627E-4,2.0017888489810742,0.0
3157333,39,48,30528,[LOW_INCOME- YOUNG],2.557574101508787,2.489379709745528,2.921547056445062,44910.080216823764,0.0,23.221,0.0,-0.10349276099938143,15.658635399858383,36023,0.30657577326198293,25.511999999999997,25.511999999999997,24.011999999999997,1.4999999999999998,0.0,-0.016837633007268593,0.42217394989745394,0.0,0.0,0.0,0.0,0.0,0.7729494133659313,0.0,0.0,0.0,0.0
16532155,27,31,4860,[HIGH_INCOME- OLD],2.1683596589533667,1.8051104245137926,2.9594049788301815,5452.644253664898,0.0,2.592,2.8414509294879977,1.7745583435121555,2.5929638501868117,8553,-3.9486365965597043,7.164,7.164,6.414,0.75,-0.07488919818210116,0.02641511647247241,0.4387266191362568,2.1673275695222287,-15.044488539466546,33.47605799530239,-0.3527226504447438,0.6375124814293112,1.146672885704337,-0.11795404934218379,-2.163244911180535E-5,1.1219432620709668,1.7094928077912455
32712859,46,50,7180,[MALE- LOW_INCOME- OLD],2.1207681001605736,2.3474769578037638,0.2182654021845999,11335.700684994052,0.0,7.47,9.285151793337638,-0.11350357932039698,3.758841852696803,10195,0.5524197037866903,8.394,8.394,7.644,0.75,0.1056756792068978,0.010638484350522726,0.1828411008922651,35.0215834644055,-0.012518473754247922,0.06092716727163478,0.10067107616781058,1.1118882476698433,0.5900212274961464,9.066886391153039,7.99852311128467E-4,1.578788396238726,4.10192235957888
33133749,48,52,2652,[FEMALE- HIGH_INCOME],2.7252442156868293,1.8629879898412285,0.31887179291880735,4350.050908441888,0.0,2.511,3.144640320745456,0.16281191346672116,1.451357779303868,4243,-0.8420914911910173,3.9299999999999997,3.9299999999999997,3.1799999999999997,0.75,0.04787456253062228,0.10048638630894291,0.2837009639014083,9.972660080378155,0.057616861347076734,-0.2980044129229104,2.098951530777294,1.0252300043464266,0.7054096808036475,2.8257685278266487,6.495943581586243E-4,1.6402906894577256,2.6436286633860004
8246771,15,17,12105,[FEMALE],2.26717265623348,2.4659014584274948,12.859112768698616,24216.781341957074,0.0,8.672,11.181816572845257,2.9464115349108044,5.5547517151987185,18641,-6.720204700894104,17.226,17.226,16.776,0.44999999999999996,0.27538739221716013,0.0745941564169037,0.13727518078011125,1.3046001152455704,-1.7566435446494038,4.006570048574553,0.27086990372486464,1.2991138534390363,0.7083264916588343,-1.6772961958533585,-6.926173103555009E-5,2.000560209992323,3.278087105350926
30277314,6,10,6002,[FEMALE- LOW_INCOME- OLD],2.739702205546517,1.9665725888521548,0.2162306029039865,12007.07784394459,0.0,3.087,3.9804285130867307,NaN,2.1975000000000002,9243,-3.949704244719557,7.68,7.68,6.93,0.75,0.0,0.13967780336630087,0.30770321199531964,32.049117502008485,NaN,-1.0492817697058354,Infinity,1.2990455310986249,0.9046969255830571,3.764197910182744,3.134982515401201E-4,2.0005128030564125,2.4374136205357777
2791141,29,38,27055,[OLD],2.518039960014238,1.562313801641495,22.596194486829155,39112.729930806534,0.0,15.386,18.734762975587355,2.438175862218068,14.073294927150963,33548,-6.438511903064999,23.862,23.862,22.362,1.4999999999999998,0.04284562900668987,-0.04439689780074829,0.7154962566576393,0.9896356668833921,-0.6314176116084921,1.667389900434731,-1.036205998838673,1.1658736714798656,1.0876411217673638,-3.8614315112418005,-9.872569667402336E-5,1.4456747340900586,2.096447026860884
2707096,12,21,3315,[FEMALE- HIGH_INCOME],2.1202682168413873,1.5670671680645372,2.4554169018895915,3903.776584811391,0.0,1.915,2.158611806809488,0.9769378918467649,1.518487188752969,6563,-3.4550129929324913,5.873999999999999,5.873999999999999,4.373999999999999,1.4999999999999998,0.012900562631962487,0.00923898468012796,0.47752217736710284,1.7813675537681368,-3.291513212005689,11.640679524049391,0.7161691271694937,0.5948158745712923,0.8870898177152172,-0.29680509508010333,-7.603024625817394E-5,1.1776098295056987,3.141215363588968
10020522,45,49,808,[MALE- HIGH_INCOME- OLD],2.641751376220853,1.5732673469477563,0.01720855594705825,809.6677795824336,0.0,0.43,0.43051411861794564,0.29112813632753537,0.43018245889779944,1599,-1.4169149536690202,1.9469999999999998,1.9469999999999998,1.1969999999999998,0.75,-0.008835448440189575,0.05828839094453486,0.16367356995061969,69.5584221989657,0.7043895911929907,-3.428250383354508,-6.597106116244193,0.5063588365118409,1.0673346201075953,0.41330556267088736,5.104631468527001E-4,1.0020640836416257,4.5822914489265125
17805176,10,14,11232,[FEMALE- OLD],2.9663814655370495,2.360983348894282,0.4631398874196859,8649.313442417546,0.0,8.815,5.686007878258782,-Infinity,4.477921422431498,17971,-3.400569538315499,14.225999999999999,14.225999999999999,13.475999999999999,0.75,-0.2780228403341092,0.04169342393995579,0.18329082608716166,29.097040367392026,-Infinity,-0.6510923776515305,-0.14996402414223028,0.4812928296932584,0.4218552147013315,5.222867990839096,6.038476956130829E-4,0.7700599574801946,4.091857819678039
8278601,44,46,7434,[MALE],2.8723733965258242,1.7430290877242263,0.1487101473941678,7435.286296502888,0.0,5.869,5.8695611051210665,0.588560028504466,3.884160741820377,10407,-2.864510163942431,9.815399999999999,9.815399999999999,9.3654,0.44999999999999996,-0.11337491027517133,0.007511765795568781,0.11490742864745995,62.97754500354491,0.10287980456989954,-0.5007139995621568,-0.06625598006946189,0.7144504945231948,0.7119201162519364,5.720850957726899,7.694190552444017E-4,1.000173028854303,3.916195891743569
4238232,11,13,11894,[MALE],2.5005221391866543,2.06082276061024,2.770777975849719,11896.552492997715,0.0,6.052,6.052782033562345,-Infinity,5.65044167844256,17127,-8.709712259864057,15.863399999999999,15.863399999999999,15.4134,0.44999999999999996,-0.1624337073813713,0.022806607434644022,0.06596435803469604,5.562841965088577,-Infinity,-2.65377863851096,-0.14040563256428878,0.6946080745605018,1.0349166472140543,3.2820040577126255,2.758785841229555E-4,1.0002146034132937,6.8218658288663745
22023118,8,10,12018,[LOW_INCOME],2.062237719019536,2.257310020650089,5.463005600924233,24040.734990965906,0.0,5.797,7.474675008286785,-Infinity,4.944960479840054,16584,-8.621978236861693,15.375599999999997,15.375599999999997,14.925599999999998,0.44999999999999996,0.04859557370962775,0.013471428599984181,0.12574878321208155,2.7321224048305717,-Infinity,-4.285981685313665,0.2772151365159256,1.4496342855141042,1.0841025972584397,2.011669407362552,8.367753349132224E-5,2.0003939915931026,3.5785634540976248
id,dayStart,dayEnd,reachImps,targetSegment,videoCoef,mobileCoef,adxCost,targetedImps,untargetedImps,budget,revenue,profitEstimate,cmpBid,impressionTarget,uncorrectedProfitEstimate,costEstimate,estImpCost,estUcsCost,qualityChange,estQualityChange,ucsCost,estCostAcc,estProfitAcc,uncorrectedProffitAcc,estQualityChangeAcc,impTargetFulfillment,bidVs2ndRatio,profit,profitPerImpression,reachFulfillment,estUcsCostAcc
7139724,26,35,4472,[FEMALE- YOUNG],2.982248553724834,2.0873863285717604,0.6224000985339009,4474.189015227187,0.0,2.305,2.305940310015017,1.6235862771000058,1.5079682017356482,8675,-4.37670533369092,7.278,7.278,5.778,1.4999999999999998,0.14225000399274423,0.01864000072639782,0.29805754475357976,9.283417553452209,0.9643881779762392,-2.599703472387189,0.1310369082826078,0.5157566588158141,0.5924691223763299,1.683540211481116,3.7627829440183594E-4,1.0004894935660078,5.032585238666347
16013621,27,29,1684,[FEMALE- OLD],2.084505350966906,2.4650565837508,0.018804005921892564,1684.046216042484,0.0,0.593,0.5929769469879798,0.9605357684056651,0.5793519376571051,3334,-2.7522944336278345,3.4505999999999997,3.4505999999999997,3.0006,0.44999999999999996,0.1877111993494895,0.0070561413907968,0.050742972910644966,159.57238114387908,1.672903231249812,-4.793493800870435,0.03759041237416711,0.5051128422442963,0.9073104387894136,0.5741729410660872,3.4094844642411067E-4,1.0000274442057506,8.8682230107491
6831561,28,32,11472,[YOUNG],2.410013519886462,1.6530928762211259,0.9036485720036735,22947.293235383477,0.0,7.594,9.79169369635537,1.5798009583678063,3.8871682757732295,17437,-4.633441410621611,13.826999999999998,13.826999999999998,13.076999999999998,0.75,0.2164297357751377,0.4054373910033916,0.13714759947871716,14.471333663488418,0.17774447994637502,-0.5213116434261554,1.8732979992390035,1.3160115407113309,0.586153704322206,8.888045124351697,3.873243363904382E-4,2.00028706724054,5.468560899721664
18327509,25,29,3816,[YOUNG- LOW_INCOME],2.685780868196956,1.684334826039247,1.0307725233107667,3818.844793015463,0.0,2.301,2.3021152326272025,1.2020186487707094,1.2252039599044013,7174,-3.2402844896345897,6.129,6.129,5.379,0.75,0.0,0.015428903553413198,0.0879175944929563,5.218416166860018,0.9454717755977852,-2.5487104821459172,Infinity,0.5323173673007336,0.49449272910832653,1.2713427093164358,3.32912903829367E-4,1.0007454908321445,8.530715658514609
16328026,6,10,8944,[FEMALE- YOUNG],2.638153651669468,1.6976821775125157,1.2031507176125453,13076.375709121472,0.0,1.288,1.572935112573985,NaN,0.9915,10375,-7.218031747197024,8.529,8.529,7.778999999999999,0.75,0.02851452202567728,0.06424308219261121,0.3539610912855302,6.465524132700636,NaN,-19.519568282349248,2.252995232911862,1.2603735623249612,0.9254684313983302,0.36978439496143967,2.8278813884453873E-5,1.4620276955636708,2.118876957001459
24976766,50,54,1980,[FEMALE- YOUNG- LOW_INCOME],2.70277823099192,1.5423275193711885,0.063991861094688,3964.9346746408964,0.0,0.845,1.0896523373215783,0.7898766141352849,0.49053348756141046,2890,-1.913564997834009,2.916,2.916,2.166,0.75,0.0922503247706336,0.21226793130817634,0.09455979770497225,33.84805447047391,0.7701150940718838,-1.8656904913343875,2.300999284674046,1.3719497144086148,0.6613946569375071,1.0256604762268904,2.5868281835432364E-4,2.0024922599196446,7.931489049289312
28240037,8,12,12610,[FEMALE],2.0611218421794604,1.8108269611906804,3.609272553408668,24961.303145659745,0.0,5.762,7.420450443585957,-Infinity,1.4527441860465118,15384,-5.863262839253262,12.288,12.288,11.538,0.75,0.0,-0.021331051893267672,0.20134209890901075,3.1967660599926946,-Infinity,-1.5384385111922745,-Infinity,1.6225496064521416,0.27797324215337105,3.811177890177289,1.526834503766673E-4,1.9794847855400275,3.7250033851039532
29936516,33,42,35048,[FEMALE- LOW_INCOME],2.3660637800409723,1.5053344763626542,5.006573808528407,19988.229138996256,0.0,15.811,4.7234907007833185,3.7867724513784515,10.685687509333698,39954,-11.098054821999433,28.133999999999997,28.133999999999997,26.633999999999997,1.4999999999999998,-0.5354517927534144,0.09985227966965371,0.4097500192600077,5.319805723153532,-13.376893031668887,39.2042284345452,-0.18648229592470067,0.5002810516843433,0.44316326117508537,-0.2830831077450888,-1.4162490622683764E-5,0.5703101215189528,3.6607685893680744
18707632,1,5,1657,[FEMALE- HIGH_INCOME],2.3515712759321965,2.1313780122455106,0.24075563806355213,3316.9780432933176,0.0,1.657,2.1366501402859397,0.0,0.0,1657,0.0,0.0,0.0,0.0,0.0,0.17370770655833612,0.0,0.42760133878466683,0.0,0.0,0.0,0.0,2.0017972500261423,0.0,1.8958945022223876,5.715728224537829E-4,2.0017972500261423,0.0
2186287,35,37,994,[FEMALE- HIGH_INCOME],2.7376113515254037,1.5076677644698955,0.7675349950580539,1993.4262474814145,0.0,0.516,0.6655121650612281,0.6312874197284768,0.35191452341292906,1968,-1.5983412156765109,2.2211999999999996,2.2211999999999996,1.7711999999999999,0.44999999999999996,0.23050027875745605,0.3137522524031191,0.12565554710061164,2.3076472231289364,-6.187707395963414,15.666505386355583,1.3611794922524365,1.0129198411999059,0.7748373990564736,-0.10202282999682577,-5.1179636129365735E-5,2.005459001490357,3.5812187395092687
13924506,46,55,3976,[HIGH_INCOME],2.6242998101664683,1.6278721099267237,0.8991202545553317,7957.846785701903,0.0,0.607,0.0,1.6621573371545928,0.6073533160815047,4691,-3.994232436777895,4.6259999999999994,4.6259999999999994,3.1259999999999994,1.4999999999999998,0.0,0.27746849421867936,0.28703264800005335,0.0,0.0,0.0,0.0,0.0,0.6561049807319763,0.0,0.0,0.0,0.0
8683253,17,26,6464,[HIGH_INCOME- MALE- OLD],2.1002829114827004,1.6906588160627969,0.022689133874316137,1699.4868050108228,0.0,3.239,0.23449104405913546,1.493283880321546,1.833053188414483,10988,-4.821345238334937,8.82,8.82,7.320000000000001,1.4999999999999998,-0.7212540087111959,0.025861533945065407,0.25920030455557824,322.62139403594267,7.05037966380237,-22.763464381071014,-0.035856346907904485,0.15466752866862238,0.31310855930634707,0.2118019101848193,1.2462698125124337E-4,0.2629156567157832,5.787030237375229
17654108,44,53,16024,[LOW_INCOME],2.7656654532698606,1.8570729484883317,6.263642458794222,10050.516917424038,0.0,6.263,0.0,2.652222491321366,5.566002151851226,16664,-6.326693333029302,12.605999999999998,12.605999999999998,11.105999999999998,1.4999999999999998,0.0,0.2180491644954694,0.24016988122190672,0.0,0.0,0.0,0.0,0.0,0.5827490536174028,0.0,0.0,0.0,0.0
8182638,37,41,4196,[OLD- LOW_INCOME],2.108999563454863,1.7417933650980257,1.3105503410380237,6270.261534921359,0.0,1.229,1.5090499279680023,2.271184627872296,0.8756556507526667,7133,-4.612613773168605,6.098999999999999,6.098999999999999,5.348999999999999,0.75,0.055058025122700416,0.21128348723098,0.16685903348398898,4.0814914410409555,11.441759970379504,-23.23739733924847,3.8374694108646454,0.8790497034797924,0.8487056182091262,0.1984995869299786,3.165730581164158E-5,1.4943425965017538,4.494812083829831
8820533,18,22,19824,[MALE],2.206680645367265,1.8374907487605723,1.6731178817105197,31790.362671259212,0.0,6.009,7.492793630394827,3.959859343141107,6.00918370553949,24978,-12.785143695797796,19.482,19.482,18.732,0.75,-0.007542751306876427,-0.03547412662688787,0.14087908629453263,11.195863844841139,0.6804261120624011,-2.1968824807272496,4.703075202088065,1.2727345132220038,1.2519981323513216,5.819675748684308,1.830641508832397E-4,1.6036300782515744,5.323714255443085
14217868,15,19,9540,[YOUNG- LOW_INCOME],2.1983377090566267,2.4201590650583302,0.8098668978866546,19083.083900920607,0.0,2.9,3.739267646450094,2.080279787071547,2.8016768675499244,12974,-7.148714282553806,10.479,10.479,9.729,0.75,0.04485102305257449,-0.014576052616866786,0.2625210602851544,12.013085144469786,0.7101383407823952,-2.4403333296270557,-0.3249881858833119,1.4708712733868203,1.2167997670581243,2.929400748563439,1.5350772253441275E-4,2.000323260054571,2.856913647938716
12103343,24,33,40060,[LOW_INCOME],2.575250656963806,2.4985326180790737,1.0249074337315165,28084.853659536988,0.0,19.74,10.044263723410898,2.3989050489420607,12.495832144389833,44867,-10.314977575496233,31.409999999999997,31.409999999999997,29.909999999999997,1.4999999999999998,-0.381747318260689,-0.10184709401865821,0.214825822679214,29.183123290561657,0.26597297765995415,-1.1436489749605965,0.266791904348385,0.6259579124866157,0.483227115619073,9.019356289679381,3.211466365115493E-4,0.7010697368831,6.982400817986655
20386702,10,12,1192,[HIGH_INCOME],2.7228732872364896,2.4728649702750696,0.022374970129685177,1194.2151634405911,0.0,0.381,0.3816222641173945,-Infinity,0.28653109713590175,2360,-2.130662605772277,2.574,2.574,2.1239999999999997,0.44999999999999996,-0.049850322243500944,0.06754641687952345,0.09872791435695383,94.92750102857389,-Infinity,-5.930907877193841,-1.3549845585668119,0.5060233743392335,0.8291514937200238,0.3592472939877093,3.008229211833994E-4,1.0018583585910998,4.55798142735003
27040295,43,45,3354,[FEMALE- YOUNG],2.459789633830969,2.420419705332238,0.028136546228484785,3355.7399003437195,0.0,1.253,1.2533246456626097,1.763248575832113,1.175189766499677,5299,-3.7186322630642277,5.2182,5.2182,4.7682,0.44999999999999996,0.20685361495531707,0.029223584858577123,0.16383251761181147,169.46642851185428,1.439165607833198,-3.0351521246262063,0.1412766456360445,0.6332779581701679,0.8090116267668449,1.2251880994341249,3.651022235986264E-4,1.0005187538293738,2.7467074702852354
27298363,45,54,5304,[FEMALE- HIGH_INCOME],2.909729527602378,2.187747522413317,2.032737216990084,2549.72715931797,0.0,2.119,0.4299215914418501,1.4326029746658622,0.8098777637063129,6470,-3.4426038633806453,5.808,5.808,4.308,1.4999999999999998,0.0,0.2894175065755449,0.22838953333691855,2.1193098468374303,-0.8938039733521118,2.1478477053173988,Infinity,0.39408456867356567,0.4354489507211674,-1.602815625548234,-6.286224075743749E-4,0.4807177902183201,6.5677265419480095
1347817,11,13,11013,[YOUNG],2.263217318495894,2.061854111621373,7.364849037869087,22029.801248017553,0.0,6.033,7.778947225233725,-Infinity,2.7035504321910993,14977,-6.905197171474949,13.9284,13.9284,13.4784,0.44999999999999996,0.11213000192696931,0.009994704333885718,0.18099878049299317,1.8300986117564444,-Infinity,-16.675265389158827,0.08913496978618894,1.4709088100432366,0.5443182198502797,0.41409818736463766,1.879718217620788E-5,2.0003451600851316,2.4862045963752797
15452149,52,54,2970,[FEMALE- YOUNG- LOW_INCOME],2.4400154339417655,2.040498568849071,0.2183788500214328,5943.856335471123,0.0,1.089,1.4042158101123787,1.0556705019561177,0.73668857684161,3682,-2.5574806060065187,3.7638,3.7638,3.3137999999999996,0.44999999999999996,0.0,0.17070432254625278,0.06288956396553994,15.174546434669686,0.8902324159934724,-2.1566882228146915,Infinity,1.614301014522304,0.7707344761019261,1.185836960090946,1.9950632942021703E-4,2.001298429451557,7.1554002226279625
31787930,21,25,2353,[MALE- YOUNG],2.166302086220851,2.233506652847334,0.3621638363600464,4711.514797801441,0.0,1.277,1.6467389612237942,0.6195214822098868,0.6928758586619864,4658,-2.6467589730442547,4.241999999999999,4.241999999999999,3.4919999999999995,0.75,0.02255612391812467,0.016064453216120267,0.1478106249242667,9.642044979135951,0.48227734619693663,-2.060415869663513,0.7121991914227732,1.0114887930015974,0.6915280776745196,1.2845751248637478,2.726458856636035E-4,2.002343730472351,5.074060138669161
