GameId,BidDay,CampId,AdType,Device,Publisher,Gender, MktGender,Income,MktIncome,Age,MktAge,BidCount,WinCount,TotalCost,CostImpr,LostCount
203,9,29672156,video,pc,wallmart,male,MALE,low,LOW_INCOME,Age_45_54,OLD,26,26,0.09358850373930519,0.0035995578361271226,0
203,9,29672156,text,mobile,hfn,male,MALE,low,LOW_INCOME,Age_25_34,YOUNG,14,14,3.306357333347693E-4,2.3616838095340664E-5,0
203,9,29672156,text,mobile,sears,male,MALE,low,LOW_INCOME,Age_65_PLUS,OLD,7,7,0.03582693113490711,0.005118133019272444,0
203,9,29672156,text,mobile,hfn,male,MALE,low,LOW_INCOME,Age_45_54,OLD,11,11,0.021881897360001776,0.001989263396363798,0
203,9,29672156,video,pc,weather,female,FEMALE,medium,LOW_INCOME,Age_25_34,YOUNG,3,3,0.006520396881902947,0.0021734656273009823,0
203,9,29672156,text,mobile,weather,female,FEMALE,low,LOW_INCOME,Age_45_54,OLD,10,10,0.021759919138037553,0.0021759919138037553,0
203,9,29672156,video,mobile,fox,male,MALE,medium,LOW_INCOME,Age_55_64,OLD,3,3,0.01431915245225523,0.00477305081741841,0
203,9,29672156,text,mobile,fox,female,FEMALE,low,LOW_INCOME,Age_18_24,YOUNG,10,10,0.026024232227408704,0.0026024232227408704,0
203,9,29672156,text,mobile,weather,male,MALE,medium,LOW_INCOME,Age_55_64,OLD,6,6,0.007290359192477774,0.0012150598654129623,0
203,9,29672156,text,pc,fox,male,MALE,low,LOW_INCOME,Age_45_54,OLD,2,2,0.007191098088227808,0.003595549044113904,0
203,9,29672156,text,pc,fox,male,MALE,medium,LOW_INCOME,Age_65_PLUS,OLD,1,1,0.007141525147308697,0.007141525147308697,0
203,9,29672156,text,pc,hfn,male,MALE,low,LOW_INCOME,Age_65_PLUS,OLD,18,18,0.0790604619335997,0.004392247885199983,0
203,9,29672156,video,mobile,tripadvisor,male,MALE,low,LOW_INCOME,Age_65_PLUS,OLD,3,3,0.007223591604450583,0.002407863868150194,0
203,9,29672156,text,mobile,wallmart,female,FEMALE,low,LOW_INCOME,Age_55_64,OLD,32,32,0.15051658808957194,0.004703643377799123,0
203,9,29672156,text,mobile,wallmart,female,FEMALE,low,LOW_INCOME,Age_65_PLUS,OLD,55,55,0.1942462675542105,0.003531750319167464,0
203,9,29672156,text,mobile,weather,female,FEMALE,low,LOW_INCOME,Age_55_64,OLD,12,12,0.029146726609141794,0.0024288938840951496,0
203,9,29672156,text,pc,sears,female,FEMALE,low,LOW_INCOME,Age_45_54,OLD,4,4,0.014425434301450789,0.003606358575362697,0
203,9,29672156,text,mobile,sears,male,MALE,low,LOW_INCOME,Age_45_54,OLD,3,3,0.014386275794927655,0.004795425264975885,0
203,9,29672156,text,mobile,tripadvisor,female,FEMALE,medium,LOW_INCOME,Age_55_64,OLD,1,1,0.007141525147308697,0.007141525147308697,0
203,9,29672156,video,mobile,fox,female,FEMALE,low,LOW_INCOME,Age_55_64,OLD,8,8,0.042958681746522544,0.005369835218315318,0
203,9,29672156,text,mobile,fox,male,MALE,medium,LOW_INCOME,Age_25_34,YOUNG,3,3,1.2131394623235452E-4,4.0437982077451506E-5,0
203,9,29672156,text,pc,tripadvisor,female,FEMALE,low,LOW_INCOME,Age_25_34,YOUNG,5,5,0.019388359813741794,0.0038776719627483585,0
203,9,29672156,text,mobile,sears,male,MALE,medium,LOW_INCOME,Age_65_PLUS,OLD,3,3,0.014356475362467458,0.004785491787489152,0
